moving	NN	2	dep	O
.	.	2	punct	O

Too	RB	2	advmod	O
bad	JJ	10	dep	O
the	DT	4	det	O
food	NN	10	nsubj	B-ASP
was	VBD	10	cop	O
n't	RB	10	neg	O
of	IN	10	case	O
the	DT	10	det	O
same	JJ	10	amod	O
heritage	NN	0	ROOT	O
.	.	10	punct	O

The	DT	2	det	O
menu	NN	3	nsubj	B-ASP
looked	VBD	0	ROOT	O
good	JJ	3	xcomp	O
,	,	3	punct	O
except	IN	8	case	O
for	IN	8	mark	O
offering	VBG	3	advcl	O
the	DT	12	det	O
Chilean	JJ	12	amod	B-ASP
Sea	NN	12	compound	I-ASP
Bass	NNP	8	dobj	I-ASP
,	,	3	punct	O
but	CC	3	cc	O
the	DT	16	det	O
server	NN	19	nsubj	B-ASP
does	VBZ	19	aux	O
not	RB	19	neg	O
offer	VB	3	conj	O
up	RP	19	compound:prt	O
the	DT	22	det	O
specials	NNS	19	dobj	B-ASP
that	WDT	25	nsubjpass	O
were	VBD	25	auxpass	O
written	VBN	22	acl:relcl	O
on	IN	29	case	O
the	DT	29	det	O
board	NN	29	compound	O
outside	NN	25	nmod	O
.	.	3	punct	O

Sexy	JJ	0	ROOT	O
.	.	1	punct	O

The	DT	2	det	O
food	NN	5	nsubj	B-ASP
was	VBD	5	cop	O
really	RB	5	advmod	O
good	JJ	0	ROOT	O
,	,	5	punct	O
I	PRP	8	nsubj	O
had	VBD	5	conj	O
the	DT	11	det	O
onion	NN	11	compound	B-ASP
soup	NN	8	dobj	I-ASP
and	CC	5	cc	O
it	PRP	15	nsubj	O
was	VBD	15	cop	O
one	CD	5	conj	O
of	IN	18	case	O
the	DT	18	det	O
best	JJS	15	nmod	O
ever	RB	18	advmod	O
.	.	5	punct	O

I	PRP	3	nsubj	O
will	MD	3	aux	O
have	VB	15	ccomp	O
to	TO	5	mark	O
say	VB	3	xcomp	O
,	,	15	punct	O
this	DT	11	det	O
Bengali	NNP	11	compound	O
Fast	JJ	11	amod	O
Food	NNP	11	compound	O
joint	NN	15	nsubj	O
is	VBZ	15	cop	O
clearly	RB	15	advmod	O
my	PRP$	15	nmod:poss	O
favorite	NN	0	ROOT	O
.	.	15	punct	O

I	PRP	4	nsubj	O
'm	VBP	4	cop	O
not	RB	4	neg	O
picky	JJ	0	ROOT	O
but	CC	4	cc	O
it	PRP	9	nsubj	O
was	VBD	9	cop	O
actually	RB	9	advmod	O
gross	JJ	4	conj	O
.	.	4	punct	O

overall	RB	0	ROOT	O
,	,	1	punct	O
a	DT	5	det	O
solid	JJ	5	amod	O
restaurant	NN	2	root	O
and	CC	5	cc	O
at	IN	10	case	O
less	JJR	10	advmod	O
than	IN	8	mwe	O
$	$	5	conj	O
40pp	CD	10	nummod	O
-LRB-	-LRB-	14	punct	O
including	VBG	14	case	O
wine	NN	10	nmod	B-ASP
-RRB-	-RRB-	14	punct	O
,	,	5	punct	O
a	DT	19	det	O
solid	JJ	19	amod	O
deal	NN	5	appos	O
as	RB	19	advmod	O
well	RB	20	mwe	O
.	.	5	punct	O

Since	IN	7	mark	O
it	PRP	7	nsubj	O
literally	RB	7	advmod	O
is	VBZ	7	cop	O
a	DT	7	det	O
complete	JJ	7	amod	O
hole	NN	15	advcl	O
in	IN	10	case	O
the	DT	10	det	O
wall	NN	7	nmod	O
,	,	15	punct	O
it	PRP	15	nsubj	O
's	VBZ	15	cop	O
a	DT	15	det	O
bit	NN	0	ROOT	O
intimidating	VBG	15	xcomp	O
at	IN	18	case	O
first	RB	16	advcl	O
,	,	15	punct	O
but	CC	15	cc	O
you	PRP	22	nsubj	O
get	VBP	15	conj	O
over	IN	24	case	O
that	DT	22	nmod	O
very	RB	26	advmod	O
quickly	RB	28	advmod	O
as	RB	28	advmod	O
soon	RB	24	advmod	O
as	IN	33	mark	O
the	DT	32	det	O
friendly	JJ	32	amod	O
staff	NN	33	nsubj	B-ASP
welcomes	VBZ	28	advcl	O
you	PRP	37	nsubj	O
do	VBP	37	aux	O
n't	RB	37	neg	O
hesitate	VB	33	ccomp	O
to	TO	39	mark	O
ask	VB	37	xcomp	O
for	IN	41	case	O
help	NN	39	nmod	O
with	IN	45	mark	O
what	WP	45	nsubj	O
to	TO	45	mark	O
get	VB	41	acl	O
.	.	15	punct	O

Based	VBN	4	case	O
on	IN	4	case	O
the	DT	4	det	O
reviews	NNS	11	advcl	O
for	IN	6	case	O
dinner	NN	4	nmod	B-ASP
,	,	11	punct	O
this	DT	11	nsubj	O
is	VBZ	11	cop	O
a	DT	11	det	O
place	NN	0	ROOT	O
I	PRP	14	nsubj	O
would	MD	14	aux	O
reconsider	VB	11	acl:relcl	O
revisiting	VBG	14	xcomp	O
for	IN	17	case	O
that	DT	15	nmod	O
,	,	14	punct	O
but	CC	14	cc	O
definitely	RB	14	conj	O
not	RB	24	neg	O
for	IN	24	case	O
Dim	NNP	24	compound	B-ASP
Sum	NNP	20	nmod	I-ASP
again	RB	24	advmod	O
.	.	11	punct	O

It	PRP	2	nsubj	O
costs	VBZ	0	ROOT	O
$	$	4	dep	O
2	CD	2	dobj	O
extra	JJ	4	amod	O
to	TO	7	mark	O
turn	VB	2	advcl	O
a	DT	10	det	O
regular	JJ	10	amod	O
roll	NN	7	dobj	B-ASP
into	IN	13	case	O
an	DT	13	det	O
inside	NN	7	nmod	O
out	IN	15	case	O
roll	NN	13	nmod	B-ASP
,	,	2	punct	O
but	CC	2	cc	O
the	DT	19	det	O
roll	NN	2	conj	B-ASP
more	RBR	19	amod	O
than	IN	22	case	O
triples	NNS	20	nmod	O
in	IN	24	case	O
size	NN	22	nmod	O
,	,	19	punct	O
and	CC	19	cc	O
that	DT	33	nsubj	O
's	VBZ	33	cop	O
not	RB	33	neg	O
just	RB	33	advmod	O
from	IN	33	case	O
the	DT	33	det	O
rice	NN	19	conj	B-ASP
.	.	2	punct	O

Even	RB	15	advmod	O
with	IN	15	mark	O
John	NNP	15	nsubj	O
's	POS	3	case	O
and	CC	3	cc	O
Joe	NNP	3	conj	O
's	POS	6	case	O
around	IN	10	case	O
the	DT	10	det	O
corner	NN	3	nmod	O
,	,	15	punct	O
this	DT	13	det	O
place	NN	15	nsubj	O
will	MD	15	aux	O
make	VB	0	ROOT	O
a	DT	17	det	O
name	NN	15	dobj	O
for	IN	19	case	O
itself	PRP	15	nmod	O
.	.	15	punct	O

It	PRP	2	nsubj	O
melted	VBD	0	ROOT	O
in	IN	6	case	O
my	PRP$	6	nmod:poss	O
little	JJ	6	amod	O
mouth	NN	2	nmod	O
and	CC	6	cc	O
the	DT	10	det	O
perfect	JJ	10	amod	O
consistency	NN	6	conj	O
not	RB	13	neg	O
too	RB	13	advmod	O
fishy	JJ	2	dep	O
,	,	13	punct	O
creamy	JJ	13	conj	O
,	,	13	punct	O
and	CC	13	cc	O
slightly	RB	19	advmod	O
buttery	JJ	13	conj	O
.	.	2	punct	O

When	WRB	4	advmod	O
he	PRP	4	nsubj	O
finally	RB	4	advmod	O
did	VBD	8	advcl	O
,	,	8	punct	O
he	PRP	8	nsubj	O
was	VBD	8	cop	O
unable	JJ	0	ROOT	O
to	TO	10	mark	O
make	VB	8	xcomp	O
a	DT	12	det	O
gin	NN	10	dobj	B-ASP
and	CC	12	cc	I-ASP
tonic	NN	12	conj	I-ASP
could	MD	17	aux	O
n't	RB	17	neg	O
find	VB	8	dep	O
tonic	JJ	17	xcomp	B-ASP
.	.	8	punct	O

My	PRP$	2	nmod:poss	O
girlfriend	NN	3	nsubj	O
convinced	JJ	0	ROOT	O
me	PRP	3	dobj	O
to	TO	6	mark	O
go	VB	3	xcomp	O
in	IN	10	case	O
the	DT	10	det	O
other	JJ	10	amod	O
night	NN	6	nmod	O
for	IN	14	case	O
a	DT	14	det	O
quick	JJ	14	amod	O
bite	NN	6	nmod	O
.	.	3	punct	O

The	DT	3	det	O
dim	JJ	3	amod	B-ASP
sum	NN	5	nsubj	I-ASP
is	VBZ	5	cop	O
ok	JJ	0	ROOT	O
but	CC	5	cc	O
does	VBZ	9	aux	O
n't	RB	9	neg	O
taste	VB	5	conj	O
that	IN	19	mark	O
fresh	JJ	19	nsubj	O
,	,	11	punct	O
and	CC	11	cc	O
the	DT	16	det	O
little	JJ	16	amod	B-ASP
dishes	NNS	11	conj	I-ASP
do	VBP	19	aux	O
n't	RB	19	neg	O
look	VB	9	ccomp	O
steamy	JJ	21	advmod	O
hot	JJ	19	xcomp	O
as	IN	27	mark	O
they	PRP	27	nsubj	O
should	MD	27	aux	O
-LRB-	-LRB-	27	punct	O
also	RB	27	advmod	O
note	VBP	19	advcl	O
lack	NN	27	dobj	O
of	IN	30	case	O
Chinese	JJ	28	nmod	O
here	RB	27	advmod	O
-RRB-	-RRB-	5	punct	O
.	.	5	punct	O

despite	IN	5	case	O
the	DT	5	det	O
untasteful	JJ	5	amod	O
previous	JJ	5	amod	O
review	NN	0	ROOT	O
...	:	5	punct	O
.	.	5	punct	O

Do	VBP	3	aux	O
n't	RB	3	neg	O
judge	VB	10	advcl	O
this	DT	5	det	O
place	NN	3	dobj	O
prima	NN	7	compound	O
facie	NN	5	dobj	O
,	,	10	punct	O
you	PRP	10	nsubj	O
have	VBP	0	ROOT	O
to	TO	12	mark	O
try	VB	10	xcomp	O
it	PRP	12	dobj	O
to	TO	15	mark	O
believe	VB	12	xcomp	O
it	PRP	15	dobj	O
,	,	16	punct	O
a	DT	19	det	O
home	NN	16	appos	O
away	RB	19	advmod	O
from	IN	22	case	O
home	NN	20	nmod	O
for	IN	26	case	O
the	DT	26	det	O
literate	JJ	26	amod	O
heart	NN	19	nmod	O
.	.	10	punct	O

Sure	JJ	5	ccomp	O
,	,	5	punct	O
everyone	NN	5	nsubj	O
's	POS	3	case	O
got	VBD	0	ROOT	O
their	PRP$	7	nmod:poss	O
favorite	JJ	5	dobj	O
,	,	5	punct	O
but	CC	5	cc	O
to	TO	11	mark	O
know	VB	5	conj	O
Sal	NNP	11	dobj	O
,	,	11	punct	O
is	VBZ	11	dep	O
to	TO	16	mark	O
know	VB	14	xcomp	O
New	NNP	18	compound	O
York	NNP	16	dobj	O
.	.	5	punct	O

I	PRP	2	nsubj	O
think	VBP	0	ROOT	O
that	IN	7	mark	O
it	PRP	7	nsubj	O
is	VBZ	7	cop	O
absolutely	RB	7	advmod	O
brilliant	JJ	2	ccomp	O
and	CC	7	cc	O
well	RB	10	advmod	O
runned	JJ	7	conj	O
business	NN	12	compound	O
operation	NN	7	dep	O
.	.	2	punct	O

Also	RB	5	advmod	O
they	PRP	5	nsubj	O
were	VBD	5	cop	O
$	$	5	dep	O
15	CD	0	ROOT	O
each	DT	5	advmod	O
!	.	5	punct	O

The	DT	2	det	O
service	NN	4	nsubj	B-ASP
is	VBZ	4	cop	O
ok	JJ	0	ROOT	O
,	,	4	punct	O
some	DT	12	nsubj	O
of	IN	9	case	O
the	DT	9	det	O
people	NNS	6	nmod	O
did	VBD	12	aux	O
n't	RB	12	neg	O
get	VB	4	parataxis	O
what	WP	15	dobj	O
they	PRP	15	nsubj	O
asked	VBD	12	ccomp	O
for	IN	15	nmod	O
.	.	4	punct	O

My	PRP$	2	nmod:poss	O
friends	NNS	3	nsubj	O
spoke	VBD	0	ROOT	O
so	RB	5	advmod	O
much	JJ	3	dobj	O
about	IN	7	case	O
it	PRP	5	nmod	O
for	IN	9	case	O
months	NNS	3	nmod	O
,	,	3	punct	O
I	PRP	13	nsubj	O
finally	RB	13	advmod	O
made	VBD	3	ccomp	O
the	DT	15	det	O
time	NN	13	dobj	O
to	TO	17	mark	O
come	VB	13	advcl	O
down	RP	17	compound:prt	O
ear	NN	17	dobj	O
and	CC	17	cc	O
dine	VB	17	conj	O
in	IN	21	advmod	O
.	.	3	punct	O

If	IN	3	mark	O
you	PRP	3	nsubj	O
want	VBP	12	advcl	O
good	JJ	6	amod	O
authentic	JJ	6	amod	O
Thai	NNP	3	dobj	B-ASP
this	DT	8	det	O
place	NN	12	nsubj	O
is	VBZ	12	cop	O
not	RB	12	neg	O
the	DT	12	det	O
place	NN	0	ROOT	O
to	TO	14	mark	O
go	VB	12	acl	O
.	.	12	punct	O

I	PRP	2	nsubj	O
recommend	VBP	0	ROOT	O
getting	VBG	2	xcomp	O
a	DT	5	det	O
reservation	NN	3	dobj	B-ASP
even	RB	9	advmod	O
though	IN	9	mark	O
we	PRP	9	nsubj	O
saw	VBD	3	advcl	O
people	NNS	11	nsubj	O
seated	VBN	9	ccomp	O
without	IN	13	case	O
one	CD	11	nmod	O
.	.	2	punct	O

The	DT	3	det	O
only	JJ	3	amod	O
thing	NN	11	nsubj	O
I	PRP	6	nsubj	O
moderately	RB	6	advmod	O
enjoyed	VBD	3	acl:relcl	O
was	VBD	11	cop	O
their	PRP$	11	nmod:poss	O
Grilled	NNP	11	compound	B-ASP
Chicken	NNP	11	compound	I-ASP
special	JJ	0	ROOT	I-ASP
with	IN	14	case	I-ASP
Edamame	NNP	14	compound	I-ASP
Puree	NNP	11	nmod	I-ASP
.	.	11	punct	O

This	DT	4	nsubj	O
is	VBZ	4	cop	O
as	RB	4	advmod	O
good	JJ	0	ROOT	O
as	IN	8	mark	O
neighborhood	NN	7	compound	O
restaurants	NNS	8	nsubj	O
come	VBP	4	advcl	O
.	.	4	punct	O

If	IN	3	mark	O
you	PRP	3	nsubj	O
want	VBP	16	advcl	O
some	DT	6	det	O
roast	NN	6	compound	B-ASP
duck	NN	3	dobj	I-ASP
,	,	6	punct	O
pork	NN	6	conj	B-ASP
or	CC	6	cc	O
chicken	NN	6	conj	B-ASP
on	IN	12	case	I-ASP
rice	NN	3	nmod	I-ASP
with	IN	14	case	I-ASP
ginger	NN	12	nmod	I-ASP
,	,	16	punct	O
try	VBP	0	ROOT	O
them	PRP	16	dobj	O
out	RP	16	compound:prt	O
!	.	16	punct	O

You	PRP	2	nsubj	O
order	NN	0	ROOT	O
from	IN	5	case	O
a	DT	5	det	O
menu	NN	2	nmod	B-ASP
,	,	2	punct	O
so	RB	9	advmod	O
you	PRP	9	nsubj	O
leave	VBP	2	parataxis	O
feeling	VBG	9	xcomp	O
like	IN	13	mark	O
you	PRP	13	nsubj	O
missed	VBD	10	advcl	O
the	DT	16	det	O
full	JJ	16	amod	O
experience	NN	13	dobj	O
.	.	2	punct	O

One	CD	0	ROOT	O
of	IN	7	case	O
the	DT	7	det	O
more	JJR	5	advmod	O
authentic	JJ	7	amod	O
Shanghainese	NNP	7	compound	O
restaurants	NNS	1	nmod	O
in	IN	10	case	O
the	DT	10	det	O
US	NNP	7	nmod	O
definitely	RB	13	advmod	O
the	DT	13	det	O
best	JJS	7	amod	O
in	IN	16	case	O
Manhattan	NNP	16	compound	O
Chinatown	NNP	13	nmod	O
.	.	1	punct	O

We	PRP	3	nsubj	O
will	MD	3	aux	O
go	VB	0	ROOT	O
back	RB	3	advmod	O
every	DT	6	det	O
time	NN	3	nmod:tmod	O
we	PRP	11	nsubj	O
are	VBP	11	cop	O
in	IN	11	case	O
the	DT	11	det	O
City	NNP	6	acl:relcl	O
.	.	3	punct	O

we	PRP	2	nsubj	O
love	VBP	0	ROOT	O
th	DT	5	det	O
pink	JJ	5	amod	O
pony	NN	2	dobj	O
.	.	2	punct	O

So	RB	2	advmod	O
eat	VB	0	ROOT	O
fast	RB	2	advmod	O
and	CC	2	cc	O
order	VB	2	conj	O
a	DT	7	det	O
lot	NN	5	dobj	O
.	.	2	punct	O

Staff	NN	4	nsubj	B-ASP
is	VBZ	4	cop	O
very	RB	4	advmod	O
accomodating	JJ	0	ROOT	O
.	.	4	punct	O

I	PRP	2	nsubj	O
have	VBP	0	ROOT	O
to	TO	4	mark	O
agree	VB	2	xcomp	O
with	IN	8	case	O
the	DT	8	det	O
previous	JJ	8	amod	O
reviewer	NN	4	nmod	O
.	.	2	punct	O

Eat	VB	6	csubj	O
Club	NNP	1	dobj	O
is	VBZ	6	cop	O
a	DT	6	det	O
roving	JJ	6	amod	O
group	NN	0	ROOT	O
of	IN	9	case	O
NYC	NNP	9	compound	O
gluttons	NNS	6	nmod	O

If	IN	3	mark	O
you	PRP	3	nsubj	O
were	VBD	10	advcl	O
there	EX	3	expl	O
when	WRB	8	advmod	O
it	PRP	8	nsubj	O
first	RB	8	advmod	O
opened	VBD	3	advcl	O
,	,	10	punct	O
give	VB	0	ROOT	O
this	DT	12	det	O
restaurant	NN	10	iobj	O
a	DT	15	det	O
second	JJ	15	amod	O
chance	NN	10	dobj	O
.	.	10	punct	O

I	PRP	2	nsubj	O
went	VBD	0	ROOT	O
to	TO	8	case	O
Del	NNP	5	compound	O
Frisco	NNP	8	nmod:poss	O
's	POS	5	case	O
Friday	NNP	8	compound	O
night	NN	2	nmod	O
with	IN	11	case	O
my	PRP$	11	nmod:poss	O
boyfriend	NN	2	nmod	O
for	IN	16	case	O
an	DT	16	det	O
8	CD	15	compound	O
00	CD	16	nummod	O
reservation	NN	2	nmod	B-ASP
.	.	2	punct	O

If	IN	0	ROOT	O
you	PRP	1	dep	O
like	IN	4	case	O
Sakagura	NNP	2	nmod	O
but	CC	2	cc	O
you	PRP	7	nsubj	O
feel	VBP	2	conj	O
it	PRP	11	nsubj	O
's	VBZ	11	cop	O
too	RB	11	advmod	O
much	RB	7	ccomp	O
,	,	7	punct	O
you	PRP	16	nsubj	O
'd	MD	16	aux	O
better	RB	16	advmod	O
try	VB	7	ccomp	O
Yokocho	NNP	16	dobj	O
.	.	1	punct	O

yourself	PRP	3	nsubj	O
a	DT	3	det	O
favor	NN	0	ROOT	O
and	CC	3	cc	O
have	VBP	6	aux	O
dinner	NN	3	conj	B-ASP
here	RB	6	advmod	O
and	CC	3	cc	O
see	VB	3	conj	O
if	IN	12	mark	O
you	PRP	12	nsubj	O
dont	VBP	9	advcl	O
agree	VBP	12	dobj	O
with	IN	15	case	O
me	PRP	13	nmod	O
.	.	3	punct	O

Definitely	RB	4	advmod	O
a	DT	4	det	O
great	JJ	4	amod	O
spot	NN	0	ROOT	O
for	IN	8	case	O
a	DT	8	det	O
nice	JJ	8	amod	O
occasion	NN	4	nmod	O
or	CC	8	cc	O
date	NN	8	conj	O
.	.	4	punct	O

You	PRP	4	nsubj	O
ca	MD	4	aux	O
n't	RB	4	neg	O
go	VB	0	ROOT	O
wrong	JJ	4	xcomp	O
with	IN	8	case	O
this	DT	8	det	O
place	NN	4	nmod	O
.	.	4	punct	O

Very	RB	2	advmod	O
popular	JJ	4	amod	O
style	NN	4	compound	O
Izakaya	NN	0	ROOT	O
-LRB-	-LRB-	6	punct	O
Sake	NN	4	dep	B-ASP
and	CC	6	cc	O
small	JJ	9	amod	O
portion	NN	6	conj	B-ASP
of	IN	13	case	O
sake	NN	13	compound	O
friendly	JJ	13	amod	O
dishes	NNS	6	nmod	B-ASP
-RRB-	-RRB-	6	punct	O
.	.	4	punct	O

Hurley	NNP	5	nsubj	O
's	POS	1	case	O
is	VBZ	5	cop	O
like	IN	5	case	O
Cheers	NNP	0	ROOT	O
where	WRB	8	advmod	O
everyone	NN	8	nsubj	O
knows	VBZ	5	acl:relcl	O
your	PRP$	10	nmod:poss	O
name	NN	8	dobj	O
and	CC	8	cc	O
they	PRP	15	nsubj	O
are	VBP	15	cop	O
ACTUALLY	RB	15	advmod	O
glad	JJ	8	conj	O
you	PRP	17	nsubj	O
came	VBD	15	ccomp	O
.	.	5	punct	O

Not	RB	2	neg	O
pretentious	JJ	0	ROOT	O
and	CC	2	cc	O
very	RB	5	advmod	O
economical	JJ	2	conj	O
.	.	2	punct	O

The	DT	2	det	O
food	NN	4	nsubj	B-ASP
was	VBD	4	cop	O
terrific	JJ	0	ROOT	O
and	CC	4	cc	O
the	DT	7	det	O
service	NN	4	conj	B-ASP
classy	JJ	7	amod	O
,	,	8	punct	O
attentive	JJ	8	dep	O
,	,	8	punct	O
without	IN	14	mark	O
being	VBG	14	cop	O
overbearing	JJ	8	dep	O
.	.	4	punct	O

This	DT	5	nsubj	O
is	VBZ	5	cop	O
an	DT	5	det	O
amazing	JJ	5	amod	O
place	NN	0	ROOT	O
to	TO	7	mark	O
try	VB	5	acl	O
some	DT	10	det	O
roti	NN	10	compound	B-ASP
rolls	NNS	7	dobj	I-ASP
.	.	5	punct	O

Fresh	JJ	2	amod	O
ingredients	NNS	6	nsubjpass	B-ASP
and	CC	2	cc	O
everything	NN	2	conj	O
is	VBZ	6	auxpass	O
made	VBN	0	ROOT	O
to	TO	8	mark	O
order	VB	6	xcomp	O
.	.	6	punct	O

We	PRP	4	nsubj	O
have	VBP	4	aux	O
never	RB	4	neg	O
had	VBN	0	ROOT	O
any	DT	6	det	O
problems	NNS	4	dobj	O
with	IN	8	mark	O
charging	VBG	6	acl	O
the	DT	10	det	O
meal	NN	8	dobj	B-ASP
or	CC	10	cc	O
the	DT	13	det	O
tip	NN	10	conj	B-ASP
,	,	4	punct	O
and	CC	4	cc	O
the	DT	17	det	O
food	NN	19	nsubjpass	B-ASP
was	VBD	19	auxpass	O
delivered	VBN	4	conj	O
quickly	RB	19	advmod	O
,	,	4	punct	O
but	CC	4	cc	O
we	PRP	24	nsubj	O
live	VBP	4	conj	O
only	RB	28	advmod	O
a	DT	28	det	O
few	JJ	28	amod	O
minutes	NNS	29	nsubj	O
walk	VBP	24	ccomp	O
from	IN	31	case	O
them	PRP	29	nmod	O
.	.	4	punct	O

Quick	RB	4	amod	O
and	CC	1	cc	O
friendly	JJ	1	conj	O
service	NN	0	ROOT	B-ASP
.	.	4	punct	O

Authentic	JJ	2	amod	O
bistro	NN	0	ROOT	O
!	.	2	punct	O

They	PRP	3	nsubj	O
are	VBP	3	cop	O
tasty	JJ	0	ROOT	O
,	,	3	punct	O
but	CC	3	cc	O
I	PRP	7	nsubj	O
suggest	VBP	3	conj	O
only	RB	9	advmod	O
eating	VBG	7	xcomp	O
one	CD	9	dobj	O
with	IN	12	case	O
meat	NN	9	nmod	B-ASP
because	IN	15	mark	O
they	PRP	15	nsubj	O
tend	VBP	9	advcl	O
not	RB	18	neg	O
to	TO	18	mark	O
mesh	VB	15	xcomp	O
that	DT	18	dobj	O
well	RB	26	advmod	O
with	IN	26	case	O
the	DT	26	det	O
average	JJ	26	amod	O
American	JJ	26	amod	O
digestive	JJ	26	amod	O
system	NN	19	nmod	O
.	.	3	punct	O

Somewhat	RB	2	advmod	O
pricey	JJ	0	ROOT	O
but	CC	2	cc	O
what	WP	6	dep	O
the	DT	6	det	O
heck	NN	2	conj	O
.	.	2	punct	O

It	PRP	3	nsubj	O
's	VBZ	3	cop	O
true	JJ	0	ROOT	O
,	,	3	punct	O
this	DT	6	det	O
place	NN	9	nsubj	O
is	VBZ	9	cop	O
not	RB	9	neg	O
cheap	JJ	3	ccomp	O
.	.	3	punct	O

Try	VB	9	advcl	O
the	DT	4	det	O
hot	JJ	4	amod	B-ASP
dogs	NNS	1	dobj	I-ASP
too	RB	1	advmod	O
,	,	9	punct	O
they	PRP	9	nsubj	O
're	VBP	9	cop	O
snappy	JJ	0	ROOT	O
and	CC	9	cc	O
delicious	JJ	9	conj	O
.	.	9	punct	O

Delivery	NN	4	nsubj	B-ASP
is	VBZ	4	cop	O
fast	RB	4	advmod	O
too	RB	0	ROOT	O
.	.	4	punct	O

Being	VBG	7	advcl	O
from	IN	4	case	O
the	DT	4	det	O
south	NN	1	nmod	O
,	,	7	punct	O
there	EX	7	expl	O
are	VBP	0	ROOT	O
n't	RB	7	neg	O
any	DT	11	det	O
good	JJ	11	amod	O
delis	NN	7	nsubj	O
in	IN	14	case	O
my	PRP$	14	nmod:poss	O
area	NN	11	nmod	O
and	CC	7	cc	O
while	IN	17	mark	O
watching	VBG	7	conj	O
Foods	NNP	17	dobj	O
across	IN	20	case	O
America	NNP	18	nmod	O
on	IN	22	case	O
PBS	NNP	17	nmod	O
I	PRP	24	nsubj	O
found	VBD	22	acl:relcl	O
out	RP	24	compound:prt	O
about	IN	29	case	O
Katz	NNP	29	nmod:poss	O
's	POS	27	case	O
Deli	NNP	24	nmod	O
.	.	7	punct	O

The	DT	3	det	O
noise	NN	3	compound	B-ASP
level	NN	5	nsubj	I-ASP
was	VBD	5	cop	O
unbearable	JJ	0	ROOT	O
,	,	5	punct	O
conversation	NN	8	nmod:npmod	O
impossible	JJ	5	advmod	O
.	.	5	punct	O

Personal	JJ	2	amod	B-ASP
pans	NNS	6	nsubj	I-ASP
are	VBP	6	cop	O
the	DT	6	det	O
perfect	JJ	6	amod	O
size	NN	0	ROOT	O
for	IN	10	case	O
those	DT	10	det	O
hungry	JJ	10	amod	O
nights	NNS	6	nmod	O
.	.	6	punct	O

Highly	RB	2	advmod	O
recommended	VBN	0	ROOT	O
is	VBZ	2	auxpass	O
the	DT	8	det	O
Spicy	NNP	8	compound	B-ASP
Fried	NNP	8	compound	I-ASP
Clam	NNP	8	compound	I-ASP
Rolls	NNP	2	nsubjpass	I-ASP
and	CC	8	cc	O
Spider	NNP	11	compound	B-ASP
Rolls	NNP	8	conj	I-ASP
.	.	2	punct	O

One	CD	12	nsubj	O
of	IN	5	case	O
the	DT	5	det	O
earlier	JJR	5	amod	O
people	NNS	1	nmod	O
commenting	VBG	5	acl	O
on	IN	9	case	O
the	DT	9	det	O
restaurant	NN	6	nmod	O
did	VBD	12	aux	O
not	RB	12	neg	O
get	VB	0	ROOT	O
the	DT	12	dobj	O
that	DT	18	mark	O
some	DT	16	det	O
experimenting	VBG	18	nsubj	O
is	VBZ	18	aux	O
going	VBG	13	ccomp	O
on	RP	18	compound:prt	O
with	IN	22	case	O
the	DT	22	det	O
menu	NN	18	nmod	B-ASP
in	IN	26	case	O
a	DT	26	det	O
positive	JJ	26	amod	O
way	NN	22	nmod	O
.	.	12	punct	O

It	PRP	3	nsubj	O
's	VBZ	3	cop	O
convenient	JJ	0	ROOT	O
.	.	3	punct	O

Thanks	NNS	2	compound	O
Bloom	NNP	0	ROOT	O
's	POS	2	case	O
for	IN	7	case	O
a	DT	7	det	O
lovely	JJ	7	amod	O
trip	NN	2	nmod	O
.	.	2	punct	O

The	DT	2	det	O
atmosphere	NN	4	nsubj	B-ASP
is	VBZ	4	cop	O
great	JJ	0	ROOT	O
if	IN	7	mark	O
your	PRP$	7	nsubj	O
looking	VBG	4	advcl	O
for	IN	12	case	O
a	DT	12	det	O
laid	VBN	12	amod	O
back	RB	12	advmod	O
scene	NN	7	nmod	O
and	CC	12	cc	O
an	DT	16	det	O
inexpensive	JJ	16	amod	O
way	NN	12	conj	O
to	TO	18	mark	O
spend	VB	16	acl	O
a	DT	21	det	O
weekend	NN	21	compound	O
afternoon	NN	18	dobj	O
.	.	4	punct	O

Oh	UH	7	discourse	O
right	RB	7	advmod	O
,	,	7	punct	O
I	PRP	7	nsubj	O
should	MD	7	aux	O
probably	RB	7	advmod	O
say	VB	0	ROOT	O
something	NN	7	dobj	O
nice	JJ	8	amod	O
.	.	7	punct	O

Odd	NNP	12	nsubj	O
for	IN	4	case	O
Ave	NNP	4	compound	O
B	NNP	1	nmod	O
,	,	1	punct	O
not	RB	8	neg	O
just	RB	8	advmod	O
odd	JJ	12	dep	O
,	,	12	punct	O
The	DT	11	det	O
place	NN	12	nsubj	B-ASP
attracts	VBZ	0	ROOT	O
an	DT	15	det	O
eclectic	JJ	15	amod	O
crowd	NN	12	dobj	O
to	TO	17	mark	O
say	VB	12	advcl	O
the	DT	19	det	O
least	JJS	17	dobj	O
.	.	12	punct	O

When	WRB	3	advmod	O
we	PRP	3	nsubj	O
stumbled	VBD	8	advcl	O
on	IN	5	case	O
Leon	NNP	3	nmod	O
,	,	8	punct	O
we	PRP	8	nsubj	O
thought	VBD	0	ROOT	O
